2000	10	3	12	1.331	6.066	31.059	23.474737	0	0	189.43	164.91	49.4725	0.1068	9.1664	0	21.45	23.83	197.8199	8.6351	210.0691	0.0905	0	0	0	0.1525
2000	10	4	12	0.019	7.469	30.424	23.189655	0	0	189.93	164.4	49.3206	0.1091	9.0447	0	26.07	26.1	198.2167	8.5303	210.0031	0.0923	0	0	0	0.1557
2000	10	5	12	0.064	6.95	30.947	22.708964	0	0	190.42	163.91	49.1744	0.0865	8.0001	0	22.82	22.93	197.7685	8.3534	210.0183	0.0733	0	0	0	0.1237
2000	10	6	12	1.23	5.158	29.387	22.012249	0	0	190.07	164.27	49.2807	0.129	6.8557	0	15.1	16.25	196.39	8.0971	212.0826	0.1111	0	0	0	0.1855
2000	10	7	12	1.755	4.832	27.465	21.643705	0	0	188.94	165.4	49.6191	0.0734	7.4149	0	15.14	17.96	195.7619	7.9616	214.5114	0.064	0	0	0	0.1057
2000	10	8	12	2.268	5.876	26.448	22.039097	0	0	188.38	165.95	49.7853	0.101	9.7631	0	19.3	22.11	197.3089	8.107	218.0795	0.0889	0	0	0	0.1443
2000	10	9	12	0.48	3.499	23.92	20.365818	0.2	0.16	189.78	164.55	49.3656	0.1094	2.4134	0	4.26	4.56	192.1139	7.4915	218.6518	0.099	0	0	0	0.1604
2000	10	10	12	4.133	2.412	21.256	19.024905	0.498	2.42	185.15	169.18	50.7553	0.0503	2.6356	0	0.88	1.45	187.6939	6.9983	223.9544	0.0472	0	0	0.0475	0.0747
2000	10	11	12	0	3.088	19.003	17.768762	0.199	1.27	181.18	173.15	51.9457	0	1.2507	0	3.03	5.97	182.4019	6.5362	224.5753	0	0	0	0.0265	0
2000	10	12	12	0	3.456	16.831	16.630832	0.199	2.49	176.28	178.06	53.0683	0	0	0	3.3	3.3	176.2782	6.1176	224.5753	0	0	0	0.0265	0
2000	10	13	12	0	1.603	14.903	15.66898	0.191	2	170.51	183.83	53.5656	0	0	0	0.38	0.48	170.5086	5.7638	225.0793	0	0	0	0.1568	0
2000	10	14	12	0	2.137	13.357	14.854585	0.104	0.6555	165.04	189.3	55.7604	0	0	0	2.16	2.59	165.0389	5.4642	227.0705	0	0	0	0.1161	0
2000	10	15	12	1.506	3.75	12.251	14.20563	0.1	0.88	159.79	194.54	58.363	0.0352	1.6335	0	6.57	8.44	161.4066	5.2255	229.1047	0.0367	0	0	0.0265	0.0567
2000	10	16	12	0.11	4.688	11.983	13.89863	0.045	0.32	156.33	198.01	59.4022	0.0714	3.8592	0	12.28	13.9	160.0767	5.1126	229.2905	0.0745	0	0	0.0608	0.1151
2000	10	17	12	0.536	6.171	13.293	14.104729	0.012	0.077	155.09	199.25	59.7746	0.0691	6.7427	0	17.81	19.34	161.5568	5.1884	230.0383	0.0717	0	0	0.0565	0.1104
2000	10	18	12	4.422	5.391	15.397	15.905537	0	0	156.53	197.8	59.3413	0.0132	12.3203	0	15.4	21.77	168.0072	5.8508	236.8184	0.0137	0	0	0	0.0205
2000	10	19	12	2.913	4.01	15.753	16.944122	0.1	0.26	162.36	191.98	57.5927	0.0537	8.1186	0	6.8	9.38	169.833	6.2329	241.5822	0.0569	0	0	0	0.0834
2000	10	20	12	2.577	2.333	15.31	16.313926	0.6	2.23	163.86	190.48	57.1429	0.0456	2.3176	0	0.3	0.39	166.098	6.001	244.1627	0.0498	0	0	0	0.0723
